日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2014-09-09,2452.23,2445.22,2454.89,2437.08,118194344,107795213548.0,0.73,-0.16,-4.04,0.36,17.809999999999945
2014-09-10,2435.59,2432.43,2437.08,2422.65,109175517,97472682969.0,0.59,-0.52,-12.79,0.33,14.429999999999836
2014-09-11,2430.68,2423.45,2461.47,2417.27,132982583,127203381658.0,1.82,-0.37,-8.98,0.41,44.19999999999982
2014-09-12,2418.75,2438.36,2438.36,2412.62,109160170,96625765409.0,1.06,0.62,14.91,0.33,25.740000000000236
2014-09-15,2433.0,2437.19,2439.25,2418.96,122247159,112507690398.0,0.83,-0.05,-1.17,0.37,20.289999999999964
2014-09-16,2440.34,2388.76,2442.92,2386.98,186742791,147250169859.0,2.3,-1.99,-48.43,0.57,55.940000000000055
2014-09-17,2395.36,2401.33,2405.37,2379.09,125269028,98039470145.0,1.1,0.53,12.57,0.38,26.279999999999745
2014-09-18,2396.38,2408.66,2414.95,2389.62,115926376,92105332013.0,1.05,0.31,7.33,0.36,25.329999999999927
2014-09-19,2409.31,2425.21,2430.15,2402.31,101813577,88221038707.0,1.16,0.69,16.55,0.31,27.840000000000146
2014-09-22,2419.33,2378.92,2419.33,2374.11,102240870,88958056522.0,1.86,-1.91,-46.29,0.31,45.2199999999998
2014-09-23,2379.52,2399.46,2402.48,2379.52,84033341,75463683722.0,0.97,0.86,20.54,0.26,22.960000000000036
2014-09-24,2391.42,2441.86,2443.98,2387.07,142713530,120389934642.0,2.37,1.77,42.4,0.44,56.909999999999854
2014-09-25,2453.42,2436.97,2462.67,2429.59,138661891,119612625726.0,1.35,-0.2,-4.89,0.42,33.07999999999993
2014-09-26,2430.81,2437.2,2439.65,2420.5,100299494,87757377938.0,0.79,0.01,0.23,0.31,19.15000000000009
2014-09-29,2443.91,2447.8,2453.67,2435.61,123401727,111463779824.0,0.74,0.43,10.6,0.38,18.059999999999945
2014-09-30,2452.17,2450.99,2454.89,2444.2,115804229,101906558841.0,0.44,0.13,3.19,0.35,10.690000000000055
2014-10-08,2460.87,2478.38,2478.38,2445.27,121953604,116500107810.0,1.35,1.12,27.39,0.37,33.11000000000013
2014-10-09,2480.2,2481.96,2488.11,2461.11,137923920,120752628433.0,1.09,0.14,3.58,0.42,27.0
2014-10-10,2472.1,2466.79,2482.14,2457.68,147634307,121924973049.0,0.99,-0.61,-15.17,0.45,24.460000000000036
2014-10-13,2457.41,2454.95,2460.39,2430.55,131593362,112784478808.0,1.21,-0.48,-11.84,0.4,29.83999999999969
2014-10-14,2451.09,2446.56,2467.9,2436.34,127393705,106356643094.0,1.29,-0.34,-8.39,0.39,31.559999999999945
2014-10-15,2444.54,2463.87,2465.5,2431.19,135801882,114837290107.0,1.4,0.71,17.31,0.42,34.309999999999945
2014-10-16,2448.97,2444.4,2480.3,2441.82,158166603,128340525473.0,1.56,-0.79,-19.47,0.48,38.48000000000002
2014-10-17,2443.22,2441.73,2456.1,2410.4,132759988,112685625525.0,1.87,-0.11,-2.67,0.41,45.69999999999982
2014-10-20,2448.45,2454.71,2456.62,2441.9,91435401,84843604900.0,0.6,0.53,12.98,0.28,14.7199999999998
2014-10-21,2453.41,2433.39,2459.25,2432.55,96241912,86622201933.0,1.09,-0.87,-21.32,0.29,26.699999999999818
2014-10-22,2434.89,2418.64,2447.47,2417.56,88656193,82251744245.0,1.23,-0.61,-14.75,0.27,29.909999999999854
2014-10-23,2415.44,2395.94,2424.66,2392.53,103491839,86045452830.0,1.33,-0.94,-22.7,0.32,32.129999999999654
2014-10-24,2397.85,2390.71,2404.99,2385.73,74974869,65601225156.0,0.8,-0.22,-5.23,0.23,19.259999999999764
2014-10-27,2377.54,2368.83,2377.54,2361.68,73862447,65956480803.0,0.66,-0.92,-21.88,0.23,15.860000000000127
2014-10-28,2373.16,2416.65,2416.77,2373.16,101523055,90529903107.0,1.84,2.02,47.82,0.31,43.61000000000013
2014-10-29,2423.81,2451.38,2461.27,2415.7,158584062,134541723619.0,1.89,1.44,34.73,0.49,45.570000000000164
2014-10-30,2450.36,2468.93,2474.38,2443.76,189626353,139157358014.0,1.25,0.72,17.55,0.58,30.61999999999989
2014-10-31,2473.5,2508.32,2512.19,2466.5,239172412,181604617039.0,1.85,1.6,39.39,0.73,45.690000000000055
2014-11-03,2515.82,2512.55,2524.17,2502.06,205801228,151406835108.0,0.88,0.17,4.23,0.63,22.110000000000127
2014-11-04,2511.04,2513.17,2517.46,2498.6,218247005,155291882550.0,0.75,0.02,0.62,0.67,18.860000000000127
2014-11-05,2516.87,2503.45,2519.4,2499.23,190491862,146130895120.0,0.8,-0.39,-9.72,0.58,20.170000000000073
2014-11-06,2505.17,2506.07,2510.99,2482.98,149651117,118839203631.0,1.12,0.1,2.62,0.46,28.009999999999764
2014-11-07,2508.76,2502.15,2541.55,2489.42,208760911,176868665325.0,2.08,-0.16,-3.92,0.64,52.13000000000011
2014-11-10,2529.83,2565.73,2565.73,2514.71,226599735,187612569248.0,2.04,2.54,63.58,0.69,51.01999999999998
2014-11-11,2578.44,2558.61,2602.37,2532.57,323711656,265840509803.0,2.72,-0.28,-7.12,0.99,69.79999999999973
2014-11-12,2545.4,2594.32,2594.32,2539.6,184686261,157847382809.0,2.14,1.4,35.71,0.57,54.720000000000255
2014-11-13,2597.39,2579.75,2607.52,2567.46,219815615,192985452900.0,1.54,-0.56,-14.57,0.67,40.059999999999945
2014-11-14,2569.21,2581.09,2581.93,2557.67,165049965,145409933865.0,0.94,0.05,1.34,0.51,24.259999999999764
2014-11-17,2613.51,2567.1,2614.09,2565.94,158478095,147724645089.0,1.87,-0.54,-13.99,0.49,48.15000000000009
2014-11-18,2565.27,2541.42,2570.21,2534.93,142941356,124246649435.0,1.37,-1.0,-25.68,0.44,35.2800000000002
2014-11-19,2538.23,2537.22,2550.5,2531.32,122146974,113031721938.0,0.75,-0.17,-4.2,0.37,19.179999999999836
2014-11-20,2528.78,2537.1,2545.47,2522.84,106149864,98145538650.0,0.89,0.0,-0.12,0.33,22.629999999999654
2014-11-21,2537.54,2583.46,2585.36,2530.03,151028139,143750813260.0,2.18,1.83,46.36,0.46,55.32999999999993
2014-11-24,2614.16,2649.26,2667.67,2602.94,279839720,264974912281.0,2.51,2.55,65.8,0.86,64.73000000000002
2014-11-25,2650.08,2685.56,2686.06,2643.84,222611699,206879208489.0,1.59,1.37,36.3,0.68,42.2199999999998
2014-11-26,2695.26,2723.02,2723.36,2690.31,243962485,239333899163.0,1.23,1.39,37.46,0.75,33.05000000000018
2014-11-27,2737.03,2754.49,2754.49,2718.7,265464730,261164877169.0,1.31,1.16,31.47,0.81,35.789999999999964
2014-11-28,2753.93,2808.82,2809.54,2740.37,375323662,330256023242.0,2.51,1.97,54.33,1.15,69.17000000000007
2014-12-01,2825.61,2819.81,2855.33,2808.65,365487417,338833084229.0,1.66,0.39,10.99,1.12,46.679999999999836
2014-12-02,2807.34,2923.94,2944.51,2804.29,361465322,341185189116.0,4.97,3.69,104.13,1.11,140.22000000000025
2014-12-03,2936.12,2967.55,3028.23,2912.25,466156685,464857500377.0,3.97,1.49,43.61,1.43,115.98000000000002
2014-12-04,2975.4,3104.35,3104.89,2968.88,426812928,433875560243.0,4.58,4.61,136.8,1.31,136.00999999999976
2014-12-05,3143.97,3124.89,3195.8,3011.94,524881260,554362904944.0,5.92,0.66,20.54,1.61,183.86000000000013
2014-12-08,3108.27,3252.88,3270.88,3075.7,484462344,515773683037.0,6.25,4.1,127.99,1.48,195.1800000000003
2014-12-09,3233.1,3106.91,3387.83,3074.52,632874567,702150099247.0,9.63,-4.49,-145.97,1.94,313.30999999999995
2014-12-10,3120.21,3221.55,3229.05,3058.19,425018708,477300103105.0,5.5,3.69,114.64,1.3,170.86000000000013
2014-12-11,3185.16,3183.01,3254.42,3158.44,367091691,392944833604.0,2.98,-1.2,-38.54,1.12,95.98000000000002
2014-12-12,3182.92,3193.23,3239.45,3167.93,301065325,337817436996.0,2.25,0.32,10.22,0.92,71.51999999999998
2014-12-15,3176.83,3217.23,3226.22,3143.3,290193834,326668040798.0,2.6,0.75,24.0,0.89,82.91999999999962
2014-12-16,3221.36,3303.4,3303.4,3207.69,358123847,425665729151.0,2.97,2.68,86.17,1.1,95.71000000000004
2014-12-17,3325.82,3360.6,3368.19,3275.74,448140770,527748937956.0,2.8,1.73,57.2,1.37,92.45000000000027
2014-12-18,3359.09,3345.93,3393.71,3322.23,355970207,416260448852.0,2.13,-0.44,-14.67,1.09,71.48000000000002
2014-12-19,3345.63,3383.17,3397.18,3280.92,411211590,435516864940.0,3.47,1.11,37.24,1.26,116.25999999999976
2014-12-22,3396.25,3394.48,3455.21,3357.66,549801671,537021101759.0,2.88,0.33,11.31,1.68,97.55000000000018
2014-12-23,3358.8,3324.92,3431.78,3316.91,369736093,377227774057.0,3.38,-2.05,-69.56,1.13,114.87000000000035
2014-12-24,3332.15,3230.39,3340.36,3188.5,317449587,339475799573.0,4.57,-2.84,-94.53,0.97,151.86000000000013
2014-12-25,3254.48,3335.42,3335.78,3226.32,309799547,330128939928.0,3.39,3.25,105.03,0.95,109.46000000000004
2014-12-26,3343.64,3445.84,3453.34,3335.01,384614124,438838427110.0,3.55,3.31,110.42,1.18,118.32999999999993
2014-12-29,3502.18,3455.46,3524.28,3405.84,425015037,505004508391.0,3.44,0.28,9.62,1.3,118.44000000000005
2014-12-30,3450.81,3457.55,3491.83,3422.17,328233873,394607772399.0,2.02,0.06,2.09,1.01,69.65999999999985
2014-12-31,3462.39,3533.71,3542.34,3452.5,345934760,403710888146.0,2.6,2.2,76.16,1.06,89.84000000000015
2015-01-05,3566.09,3641.54,3669.04,3551.51,451198098,519849817448.0,3.33,3.05,107.83,1.38,117.52999999999975
2015-01-06,3608.43,3641.06,3683.23,3587.23,420962185,498529588258.0,2.64,-0.01,-0.48,1.29,96.0
2015-01-07,3620.92,3643.79,3671.19,3601.7,320191232,398731720502.0,1.91,0.07,2.73,0.98,69.49000000000024
2015-01-08,3650.07,3559.26,3659.95,3552.1,295003045,355831967325.0,2.96,-2.32,-84.53,0.9,107.84999999999991
2015-01-09,3547.57,3546.72,3689.75,3536.4,349982672,430210592272.0,4.31,-0.35,-12.54,1.07,153.3499999999999
2015-01-12,3531.51,3513.58,3560.53,3461.32,266567175,334257133083.0,2.8,-0.93,-33.14,0.82,99.21000000000004
2015-01-13,3506.45,3514.04,3550.16,3494.77,187153965,250796676069.0,1.58,0.01,0.46,0.57,55.38999999999987
2015-01-14,3522.91,3502.42,3547.24,3471.56,196012510,241285837533.0,2.15,-0.33,-11.62,0.6,75.67999999999984
2015-01-15,3501.72,3604.12,3604.12,3482.27,237812338,303445351108.0,3.48,2.9,101.7,0.73,121.84999999999991
2015-01-16,3616.25,3635.15,3662.16,3601.26,282681614,355568710742.0,1.69,0.86,31.03,0.87,60.899999999999636
2015-01-19,3414.01,3355.16,3497.25,3330.98,329505275,366017532103.0,4.57,-7.7,-279.99,1.01,166.26999999999998
2015-01-20,3336.79,3396.22,3419.2,3325.68,297843232,381917903845.0,2.79,1.22,41.06,0.91,93.51999999999998
2015-01-21,3420.49,3548.89,3557.79,3409.43,337928210,425433704264.0,4.37,4.5,152.67,1.03,148.36000000000013
2015-01-22,3551.05,3567.61,3576.76,3520.05,268853599,345026040998.0,1.6,0.53,18.72,0.82,56.710000000000036
2015-01-23,3582.09,3571.73,3627.81,3548.63,280172172,361835546416.0,2.22,0.12,4.12,0.86,79.17999999999984
2015-01-26,3580.12,3607.99,3611.62,3559.38,239766203,309585710088.0,1.46,1.02,36.26,0.73,52.23999999999978
2015-01-27,3614.04,3574.93,3616.26,3510.02,287669179,357548249621.0,2.94,-0.92,-33.06,0.88,106.24000000000024
2015-01-28,3547.24,3525.32,3583.31,3512.39,216220214,278749164896.0,1.98,-1.39,-49.61,0.66,70.92000000000007
2015-01-29,3474.92,3481.8,3505.58,3453.9,211618860,251897926442.0,1.47,-1.23,-43.52,0.65,51.679999999999836
2015-01-30,3496.89,3434.39,3514.22,3431.94,196479157,237420793858.0,2.36,-1.36,-47.41,0.6,82.27999999999975
2015-02-02,3360.19,3353.96,3407.26,3347.08,195183699,224837769887.0,1.75,-2.34,-80.43,0.6,60.18000000000029
2015-02-03,3388.6,3437.45,3441.71,3360.72,192846096,241100023193.0,2.41,2.49,83.49,0.59,80.99000000000024
2015-02-04,3446.14,3401.77,3476.82,3399.56,191304349,244034297155.0,2.25,-1.04,-35.68,0.59,77.26000000000022
2015-02-05,3487.95,3366.95,3487.95,3366.86,250430609,311523669172.0,3.56,-1.02,-34.82,0.77,121.08999999999969
2015-02-06,3352.33,3312.42,3374.05,3285.94,192664186,221433183351.0,2.62,-1.62,-54.53,0.59,88.11000000000013
2015-02-09,3305.73,3345.92,3376.53,3298.6,172353820,220766525021.0,2.35,1.01,33.5,0.53,77.93000000000029
2015-02-10,3345.08,3406.94,3407.18,3339.55,159309088,199120680699.0,2.02,1.82,61.02,0.49,67.62999999999965
2015-02-11,3415.98,3434.12,3445.66,3412.14,144613772,185979219656.0,0.98,0.8,27.18,0.44,33.51999999999998
2015-02-12,3435.36,3442.87,3453.58,3405.63,156081691,191285873488.0,1.4,0.25,8.75,0.48,47.94999999999982
2015-02-13,3458.83,3469.83,3509.5,3452.08,201089971,247076153339.0,1.67,0.78,26.96,0.62,57.42000000000007
2015-02-16,3473.29,3499.48,3504.48,3466.61,165641343,222799721247.0,1.09,0.85,29.65,0.51,37.86999999999989
2015-02-17,3511.54,3522.32,3536.82,3511.09,165328313,214457267905.0,0.74,0.65,22.84,0.51,25.730000000000018
2015-02-25,3529.55,3478.73,3529.55,3463.96,165539351,211739059322.0,1.86,-1.24,-43.59,0.51,65.59000000000015
2015-02-26,3473.71,3566.29,3569.33,3456.87,229328438,279809075234.0,3.23,2.52,87.56,0.7,112.46000000000004
2015-02-27,3565.23,3572.84,3594.81,3560.46,222786438,271861944608.0,0.96,0.18,6.55,0.68,34.34999999999991
2015-03-02,3603.45,3601.26,3608.69,3566.53,248176125,325164897145.0,1.18,0.8,28.42,0.76,42.159999999999854
2015-03-03,3579.31,3507.9,3579.31,3504.2,261866489,335700118167.0,2.09,-2.59,-93.36,0.8,75.11000000000013
2015-03-04,3514.67,3530.82,3540.91,3497.17,199663981,257468790961.0,1.25,0.65,22.92,0.61,43.73999999999978
2015-03-05,3513.25,3496.34,3517.08,3467.68,217508805,279030592350.0,1.4,-0.98,-34.48,0.67,49.40000000000009
2015-03-06,3501.18,3478.52,3516.24,3472.39,181518054,233468244766.0,1.25,-0.51,-17.82,0.56,43.84999999999991
2015-03-09,3449.7,3537.75,3546.71,3417.49,233940411,277860471571.0,3.71,1.7,59.23,0.72,129.22000000000025
2015-03-10,3523.64,3520.61,3551.21,3511.99,194267657,245366625918.0,1.11,-0.48,-17.14,0.59,39.220000000000255
2015-03-11,3524.57,3524.65,3568.92,3512.22,188947825,235772755479.0,1.61,0.11,4.04,0.58,56.70000000000027
2015-03-12,3557.69,3592.84,3603.34,3536.53,265664625,322141249344.0,1.9,1.93,68.19,0.81,66.80999999999995
2015-03-13,3604.67,3617.66,3641.39,3594.74,246864768,297298516465.0,1.3,0.69,24.82,0.76,46.65000000000009
2015-03-16,3641.77,3705.67,3705.74,3621.12,275438307,358497570207.0,2.34,2.43,88.01,0.84,84.61999999999989
2015-03-17,3733.96,3757.12,3762.57,3716.81,371625666,455003825887.0,1.23,1.39,51.45,1.14,45.76000000000022
2015-03-18,3769.09,3846.05,3846.05,3763.85,415190011,484465529242.0,2.19,2.37,88.93,1.27,82.20000000000027
2015-03-19,3851.25,3839.74,3859.13,3809.71,391547630,463212821639.0,1.28,-0.16,-6.31,1.2,49.42000000000007
2015-03-20,3852.49,3892.57,3916.86,3832.42,401817552,544468374302.0,2.2,1.38,52.83,1.23,84.44000000000005
2015-03-23,3923.08,3972.06,3972.3,3922.21,391119922,519760220709.0,1.29,2.04,79.49,1.2,50.090000000000146
2015-03-24,3980.07,3973.05,3989.86,3883.78,468581312,591066800604.0,2.67,0.02,0.99,1.44,106.07999999999993
2015-03-25,3961.58,3940.41,3980.72,3913.99,379968851,501733891680.0,1.68,-0.82,-32.64,1.16,66.73000000000002
2015-03-26,3921.75,3950.0,3992.0,3892.88,346756315,468538490771.0,2.52,0.24,9.59,1.06,99.11999999999989
2015-03-27,3957.54,3971.7,3993.03,3932.87,298756064,393132347578.0,1.52,0.55,21.7,0.92,60.16000000000031
2015-03-30,3999.02,4088.18,4101.65,3999.02,428297020,546211078887.0,2.58,2.93,116.48,1.31,102.62999999999965
2015-03-31,4138.88,4051.2,4166.02,4037.77,436065635,598121732643.0,3.14,-0.9,-36.98,1.34,128.25000000000045
2015-04-01,4057.5,4123.9,4139.5,4046.94,329512853,466596904663.0,2.28,1.79,72.7,1.01,92.55999999999995
2015-04-02,4149.95,4124.78,4156.84,4068.65,339070487,476617837707.0,2.14,0.02,0.88,1.04,88.19000000000005
2015-04-03,4104.67,4170.54,4170.56,4092.38,321303766,466965600575.0,1.9,1.11,45.76,0.98,78.18000000000029
2015-04-07,4213.89,4260.04,4260.47,4197.02,415362654,564646323685.0,1.52,2.15,89.5,1.27,63.44999999999982
2015-04-08,4277.45,4295.8,4304.78,4204.83,458676715,658308062760.0,2.35,0.84,35.76,1.4,99.94999999999982
2015-04-09,4316.96,4262.14,4332.17,4212.61,439699902,650419151486.0,2.78,-0.78,-33.66,1.35,119.5600000000004
2015-04-10,4249.38,4344.42,4351.69,4231.2,348190170,509354291196.0,2.83,1.93,82.28,1.07,120.48999999999978
2015-04-13,4394.05,4421.07,4432.02,4361.59,434153036,598518139930.0,1.62,1.76,76.65,1.33,70.43000000000029
2015-04-14,4432.13,4438.18,4474.35,4385.91,434432126,602127441917.0,2.0,0.39,17.11,1.33,88.44000000000051
2015-04-15,4439.31,4380.51,4476.0,4379.61,472154131,596822875636.0,2.17,-1.3,-57.67,1.45,96.39000000000033
2015-04-16,4355.49,4513.55,4513.77,4335.63,422603748,564722844124.0,4.07,3.04,133.04,1.29,178.14000000000033
2015-04-17,4578.68,4596.14,4630.27,4553.9,552802663,733953610122.0,1.69,1.83,82.59,1.69,76.3700000000008
2015-04-20,4615.03,4521.92,4671.17,4492.6,686439075,939264904128.0,3.89,-1.61,-74.22,2.1,178.5699999999997
2015-04-21,4520.46,4619.16,4620.06,4504.56,490314991,685365027867.0,2.55,2.15,97.24,1.5,115.5
2015-04-22,4637.06,4739.81,4740.93,4632.59,516213792,769924803864.0,2.35,2.61,120.65,1.58,108.34000000000015
2015-04-23,4764.48,4740.89,4782.04,4693.97,497430954,752258236225.0,1.86,0.02,1.08,1.52,88.06999999999971
2015-04-24,4682.63,4702.64,4730.43,4618.32,480152936,721273097490.0,2.36,-0.81,-38.25,1.47,112.11000000000058
2015-04-27,4753.87,4807.59,4810.48,4735.31,513076548,765910402328.0,1.6,2.23,104.95,1.57,75.16999999999916
2015-04-28,4811.32,4741.86,4839.08,4703.57,608638545,860349875255.0,2.82,-1.37,-65.73,1.86,135.51000000000022
2015-04-29,4722.9,4774.33,4797.93,4695.79,395056980,601676350605.0,2.15,0.68,32.47,1.21,102.14000000000033
2015-04-30,4788.41,4749.89,4818.73,4749.48,399727444,612511415165.0,1.45,-0.51,-24.44,1.22,69.25
2015-05-04,4757.64,4787.74,4795.92,4699.4,377843853,565453373624.0,2.03,0.8,37.85,1.16,96.52000000000044
2015-05-05,4785.19,4596.84,4785.19,4572.98,460419626,660020218474.0,4.43,-3.99,-190.9,1.41,212.21000000000004
2015-05-06,4626.23,4553.33,4700.91,4511.76,376073702,586033987365.0,4.11,-0.95,-43.51,1.15,189.14999999999964
2015-05-07,4520.82,4470.09,4546.34,4467.46,297759203,427189953161.0,1.73,-1.83,-83.24,0.91,78.88000000000011
2015-05-08,4515.55,4558.4,4559.06,4445.59,302407967,452090694881.0,2.54,1.98,88.31,0.93,113.47000000000025
2015-05-11,4582.09,4690.53,4690.95,4535.15,373838420,583260408778.0,3.42,2.9,132.13,1.14,155.80000000000018
2015-05-12,4692.12,4747.42,4748.0,4660.02,377053891,607123299939.0,1.88,1.21,56.89,1.15,87.97999999999956
2015-05-13,4746.71,4718.44,4758.0,4678.85,370730424,590479847838.0,1.67,-0.61,-28.98,1.14,79.14999999999964
2015-05-14,4717.96,4700.78,4735.28,4670.17,337725152,513219655550.0,1.38,-0.37,-17.66,1.03,65.10999999999967
2015-05-15,4690.75,4617.47,4690.75,4592.05,328431166,506695010176.0,2.1,-1.77,-83.31,1.01,98.69999999999982
2015-05-18,4582.06,4575.14,4623.38,4565.06,269180489,434083129375.0,1.26,-0.92,-42.33,0.82,58.31999999999971
2015-05-19,4577.64,4731.22,4740.0,4577.64,314785952,524232160128.0,3.55,3.41,156.08,0.96,162.35999999999967
2015-05-20,4751.57,4754.92,4843.1,4745.21,363180748,589956272979.0,2.07,0.5,23.7,1.11,97.89000000000033
2015-05-21,4768.69,4840.98,4841.62,4746.03,305054537,505346105539.0,2.01,1.81,86.06,0.93,95.59000000000015
2015-05-22,4895.92,4951.33,4951.99,4870.6,455846718,719129953200.0,1.68,2.28,110.35,1.4,81.38999999999942
2015-05-25,4949.11,5099.5,5099.84,4949.11,465736590,757085825931.0,3.04,2.99,148.17,1.43,150.73000000000047
2015-05-26,5140.8,5198.92,5199.29,5063.15,487949359,802295843467.0,2.67,1.95,99.42,1.49,136.14000000000033
2015-05-27,5216.17,5181.43,5226.84,5126.86,470798730,777826309129.0,1.92,-0.34,-17.49,1.44,99.98000000000047
2015-05-28,5174.1,4834.01,5213.18,4831.33,571829047,873207363731.0,7.37,-6.71,-347.42,1.75,381.85000000000036
2015-05-29,4839.53,4840.83,4924.3,4665.52,427878859,636008152610.0,5.35,0.14,6.82,1.31,258.77999999999975
2015-06-01,4862.76,5076.18,5079.32,4835.77,417503741,637843681462.0,5.03,4.86,235.35,1.28,243.54999999999927
2015-06-02,5091.27,5161.87,5162.56,5047.08,412973196,658452859697.0,2.27,1.69,85.69,1.26,115.48000000000047
2015-06-03,5176.6,5143.59,5186.97,5059.5,414258270,672056532157.0,2.47,-0.35,-18.28,1.27,127.47000000000025
2015-06-04,5156.01,5181.42,5194.23,4863.46,482767268,735170669363.0,6.43,0.74,37.83,1.48,330.7699999999995
2015-06-05,5254.9,5230.55,5288.34,5104.18,545961196,855224403052.0,3.55,0.95,49.13,1.67,184.15999999999985
2015-06-08,5259.41,5353.75,5370.61,5202.59,637313237,949498013951.0,3.21,2.36,123.2,1.95,168.01999999999953
2015-06-09,5379.47,5317.46,5380.43,5251.21,570427263,871431819564.0,2.41,-0.68,-36.29,1.75,129.22000000000025
2015-06-10,5254.3,5309.11,5374.83,5209.68,442165676,711509256785.0,3.11,-0.16,-8.35,1.35,165.14999999999964
2015-06-11,5305.14,5306.59,5329.29,5248.16,392338755,660584867997.0,1.53,-0.05,-2.52,1.2,81.13000000000011
2015-06-12,5329.28,5335.12,5351.65,5283.09,430131386,694213173337.0,1.29,0.54,28.53,1.32,68.55999999999949
2015-06-15,5354.01,5221.17,5362.45,5207.31,475745703,766237730233.0,2.91,-2.14,-113.95,1.46,155.13999999999942
2015-06-16,5165.02,5064.82,5204.3,5015.26,411675638,651522532247.0,3.62,-2.99,-156.35,1.26,189.03999999999996
2015-06-17,5072.31,5138.83,5158.37,4949.29,397124187,589868366440.0,4.13,1.46,74.01,1.22,209.07999999999993
2015-06-18,5107.69,4930.55,5121.22,4926.43,364395814,555646755662.0,3.79,-4.05,-208.28,1.12,194.78999999999996
2015-06-19,4847.06,4637.05,4910.45,4634.69,358104744,519609575034.0,5.59,-5.95,-293.5,1.1,275.7600000000002
2015-06-23,4641.42,4786.09,4786.96,4455.33,365087944,536984113004.0,7.15,3.21,149.04,1.12,331.6300000000001
2015-06-24,4811.59,4880.13,4883.73,4744.31,434638723,615374085939.0,2.91,1.96,94.04,1.33,139.41999999999916
2015-06-25,4906.24,4706.52,4919.26,4667.22,446135982,640246401379.0,5.16,-3.56,-173.61,1.37,252.03999999999996
2015-06-26,4573.87,4336.19,4650.19,4278.68,446639790,612959478689.0,7.89,-7.87,-370.33,1.37,371.5099999999993
2015-06-29,4446.84,4191.55,4451.17,4000.93,525662482,704014548847.0,10.38,-3.34,-144.64,1.61,450.24000000000024
2015-06-30,4161.07,4473.0,4475.77,4016.01,527045280,716045824698.0,10.97,6.71,281.45,1.61,459.7600000000002
2015-07-01,4408.98,4253.02,4526.13,4235.7,431721411,623330596858.0,6.49,-4.92,-219.98,1.32,290.4300000000003
2015-07-02,4287.73,4108.0,4312.19,4000.06,457062194,593506685518.0,7.34,-3.41,-145.02,1.4,312.12999999999965
2015-07-03,4017.2,3885.92,4164.63,3785.9,429300850,538216869728.0,9.22,-5.41,-222.08,1.31,378.73
2015-07-06,4218.27,3998.54,4218.27,3832.47,648094530,779558044352.0,9.93,2.9,112.62,1.98,385.80000000000064
2015-07-07,3877.85,3928.0,3960.64,3743.62,679385007,795962644454.0,5.43,-1.76,-70.54,2.08,217.01999999999998
2015-07-08,3651.06,3663.04,3762.62,3612.25,581467097,640122398881.0,3.83,-6.75,-264.96,1.78,150.3699999999999
2015-07-09,3621.68,3897.63,3930.26,3537.83,503870610,564744043358.0,10.71,6.4,234.59,1.54,392.4300000000003
2015-07-10,3916.27,4106.56,4179.11,3887.55,500701802,629079512954.0,7.48,5.36,208.93,1.53,291.5599999999995
2015-07-13,4132.23,4211.81,4278.16,4072.43,502092186,659251724205.0,5.01,2.56,105.25,1.54,205.73000000000002
2015-07-14,4178.63,4112.15,4258.51,4062.5,454422009,597521262486.0,4.65,-2.37,-99.66,1.39,196.01000000000022
2015-07-15,4068.88,3966.76,4114.24,3899.51,421956367,514064532339.0,5.22,-3.54,-145.39,1.29,214.72999999999956
2015-07-16,3949.64,3997.36,4067.02,3856.32,330531345,410050894560.0,5.31,0.77,30.6,1.01,210.69999999999982
2015-07-17,4023.76,4151.5,4190.19,4000.23,331107131,435597103716.0,4.75,3.86,154.14,1.01,189.95999999999958
2015-07-20,4157.06,4160.61,4221.69,4106.39,352673472,483493894661.0,2.78,0.22,9.11,1.08,115.29999999999927
2015-07-21,4109.76,4166.01,4201.48,4081.7,318374945,431695843789.0,2.88,0.13,5.4,0.98,119.77999999999975
2015-07-22,4148.56,4157.16,4187.43,4094.71,318945997,441832505196.0,2.23,-0.21,-8.85,0.98,92.72000000000025
2015-07-23,4158.93,4250.81,4262.06,4148.82,354471759,483972220006.0,2.72,2.25,93.65,1.09,113.24000000000069
2015-07-24,4255.2,4176.28,4299.65,4154.62,392045373,535901647230.0,3.41,-1.75,-74.53,1.2,145.02999999999975
2015-07-27,4097.8,3818.73,4156.31,3817.17,365054511,477952010794.0,8.12,-8.56,-357.55,1.12,339.1400000000003
2015-07-28,3690.97,3811.09,3883.45,3627.42,383527216,482654543336.0,6.7,-0.2,-7.64,1.17,256.02999999999975
2015-07-29,3839.96,3930.38,3934.0,3769.19,276972845,372287868068.0,4.32,3.13,119.29,0.85,164.80999999999995
2015-07-30,3915.78,3815.41,3968.53,3802.88,271548665,376351170573.0,4.21,-2.93,-114.97,0.83,165.6500000000001
2015-07-31,3777.15,3816.7,3863.62,3757.99,222376767,299312543754.0,2.77,0.03,1.29,0.68,105.63000000000011
2015-08-03,3766.07,3829.24,3829.24,3742.58,245805030,309631297700.0,2.27,0.33,12.54,0.75,86.65999999999985
2015-08-04,3827.37,3948.16,3948.45,3801.03,220236556,288756503266.0,3.85,3.11,118.92,0.67,147.41999999999962
2015-08-05,3937.62,3866.9,3962.28,3858.66,200484269,272693513971.0,2.62,-2.06,-81.26,0.61,103.62000000000035
